"datetime","41.2"
"2022-01-28T00:00:00.000","20"
"2022-01-29T00:00:00.000","24.7"
"2022-01-30T00:00:00.000","36.2"
"2022-01-31T00:00:00.000","29"
"2022-02-01T00:00:00.000","33.3"
"2022-02-02T00:00:00.000","26.7"
"2022-02-03T00:00:00.000","27.4"
"2022-02-04T00:00:00.000","29.1"
"2022-02-05T00:00:00.000","31.6"
"2022-02-06T00:00:00.000","30.1"
"2022-02-07T00:00:00.000","29.7"
"2022-02-08T00:00:00.000","31.6"
"2022-02-09T00:00:00.000","27.1"
"2022-02-10T00:00:00.000","50.8"
"2022-02-11T00:00:00.000","33.6"
"2022-02-12T00:00:00.000","26.3"
"2022-02-13T00:00:00.000","149"
"2022-02-14T00:00:00.000","142"
"2022-02-15T00:00:00.000","27"
"2022-02-16T00:00:00.000","26.3"
"2022-02-17T00:00:00.000","22.8"
"2022-02-18T00:00:00.000","48"
"2022-02-19T00:00:00.000","15.9"
"2022-02-20T00:00:00.000","20.6"
"2022-02-21T00:00:00.000","30.1"
"2022-02-22T00:00:00.000","21.6"
"2022-02-23T00:00:00.000","18.6"
"2022-02-24T00:00:00.000","21.7"
"2022-02-25T00:00:00.000","18.6"
"2022-02-26T00:00:00.000","28.8"
"2022-02-27T00:00:00.000","726"
"2022-02-28T00:00:00.000","261"
"2022-03-01T00:00:00.000","138"
"2022-03-02T00:00:00.000","153"
"2022-03-03T00:00:00.000","50.6"
"2022-03-04T00:00:00.000","37.8"
"2022-03-05T00:00:00.000","25.7"
"2022-03-06T00:00:00.000","20.5"
"2022-03-07T00:00:00.000","70.3"
"2022-03-08T00:00:00.000","67.9"
"2022-03-09T00:00:00.000","36.7"
"2022-03-10T00:00:00.000","27.1"
"2022-03-11T00:00:00.000","46"
"2022-03-12T00:00:00.000","199"
"2022-03-13T00:00:00.000","57"
"2022-03-14T00:00:00.000","62.3"
"2022-03-15T00:00:00.000","37.4"
"2022-03-16T00:00:00.000","23.7"
"2022-03-17T00:00:00.000","19.1"
"2022-03-18T00:00:00.000","49.8"
"2022-03-19T00:00:00.000","39"
"2022-03-20T00:00:00.000","175"
"2022-03-21T00:00:00.000","104"
"2022-03-22T00:00:00.000","39.6"
"2022-03-23T00:00:00.000","30.5"
"2022-03-24T00:00:00.000","23"
"2022-03-25T00:00:00.000","29.7"
"2022-03-26T00:00:00.000","23.8"
"2022-03-27T00:00:00.000","23.3"
"2022-03-28T00:00:00.000","18.1"
"2022-03-29T00:00:00.000","20.6"
"2022-03-30T00:00:00.000","26.6"
"2022-03-31T00:00:00.000","28.7"
"2022-04-01T00:00:00.000","27.6"
"2022-04-02T00:00:00.000","19.2"
"2022-04-03T00:00:00.000","63.5"
"2022-04-04T00:00:00.000","34.4"
"2022-04-05T00:00:00.000","27"
"2022-04-06T00:00:00.000","47.8"
"2022-04-07T00:00:00.000","22"
"2022-04-08T00:00:00.000","28.5"
"2022-04-09T00:00:00.000","40.8"
"2022-04-10T00:00:00.000","128"
"2022-04-11T00:00:00.000","97.3"
"2022-04-12T00:00:00.000","68.1"
"2022-04-13T00:00:00.000","56.1"
"2022-04-14T00:00:00.000","41.7"
"2022-04-15T00:00:00.000","30.4"
"2022-04-16T00:00:00.000","17.7"
"2022-04-17T00:00:00.000","105"
"2022-04-18T00:00:00.000","58.9"
"2022-04-19T00:00:00.000","60.3"
"2022-04-20T00:00:00.000","121"
